Sigla,Codigo,Munic_pio,Domic_lios - com _gua encanada - pessoas (2000),Domic_lios - com servi_o de coleta de lixo - pessoas (2000),Domic_lios - com energia el_trica - pessoas (2000),Domic_lios - com material de constru__o dur_vel - pessoas (1991),Domic_lios - com instala__o adequada de esgoto - pessoas (1991),Domic_lios - com _gua encanada - pessoas (1991),Domic_lios - com servi_o de coleta de lixo - pessoas (1991),Domic_lios - com energia el_trica - pessoas (1991),Taxa de participa__o - mulheres (2000),Populacao Ocupada (2000),Renda per capita - 1991,Renda per capita - 2000,ndice de Desenvolvimento Humano - 1991,ndice de Desenvolvimento Humano - 2000,Popula__o (2000),Popula__o rural (2000),Popula__o urbana (2000),Taxa de fecundidade (2000),ANS 2015,ANS 2016,Interna__es - 2015,Interna__es - 2016,Produ__o Ambulatorial do SUS - 2015,Produ__o Ambulatorial do SUS - 2016
ES,3205309,Vit_ria,97.44,99.63,99.83,98.8,81.6,90.03,87.5,99.45,0.53,125679.00,450.80,667.68,0.80,0.86,292304.00,0.00,292304.00,1.69,229901.00,222992.00,60114.00,22821.00,12824392.00,6705610.00
ES,3299919,Riacho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,NA,NA,NA,NA
ES,3299929,Ponte do Itabapoana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,NA,NA,NA,NA
RJ,3300100,Angra dos Reis,96.67,97.34,98.03,95.2,56.1,88.77,81.69,93.27,0.44,42890.00,203.01,275.66,0.72,0.77,119247.00,4947.00,114300.00,2.30,47557.00,38698.00,7415.00,3095.00,5622943.00,2086326.00
RJ,3300159,Aperib_,97.35,92.31,96.99,NA,NA,84.1,84.18,83.01,0.45,3416.00,120.72,240.16,0.68,0.76,8018.00,1176.00,6842.00,2.10,975.00,944.00,705.00,NA,232418.00,20139.00
RJ,3300209,Araruama,86.66,83.62,98.51,97.5,62.8,79.25,33.87,87.87,0.44,30704.00,160.44,259.36,0.67,0.76,82803.00,7715.00,75088.00,2.72,24446.00,23789.00,3825.00,963.00,2434063.00,742097.00
RJ,3300225,Areal,96.06,97.14,99.56,NA,NA,95.96,62.26,97.34,0.44,3983.00,152.04,246.75,0.70,0.77,9899.00,945.00,8954.00,2.34,2167.00,1939.00,186.00,100.00,307522.00,844468.00
RJ,3300233,Arma__o dos B_zios,78.24,90.48,99.63,NA,NA,85.94,71.12,96.35,0.54,8232.00,222.17,376.18,0.69,0.79,18204.00,0.00,18204.00,2.20,3011.00,3054.00,911.00,227.00,450241.00,108923.00
RJ,3300258,Arraial do Cabo,92.69,98.06,99.7,99.8,77,90.66,93.3,99.67,0.46,9871.00,200.68,303.30,0.72,0.79,23877.00,0.00,23877.00,2.20,5289.00,4892.00,1221.00,523.00,700979.00,109594.00
RJ,3300308,Barra do Pira_,94.38,92.74,99.65,97.2,63.4,90.8,78.91,98.16,0.43,32974.00,205.73,274.57,0.72,0.78,88503.00,3687.00,84816.00,2.04,23829.00,21309.00,5927.00,2263.00,1341752.00,539898.00
RJ,3300407,Barra Mansa,95.77,97.22,99.59,99.2,75.7,92.77,82.81,98.75,0.41,63651.00,201.86,286.41,0.74,0.81,170753.00,5619.00,165134.00,2.01,62775.00,62636.00,9015.00,4087.00,1747892.00,671061.00
RJ,3300456,Belford Roxo,85.29,87.74,99.85,NA,NA,85.52,33.35,99.82,0.42,144748.00,138.25,182.33,0.67,0.74,434474.00,0.00,434474.00,2.32,93232.00,88148.00,13347.00,3990.00,7910360.00,3394544.00
RJ,3300506,Bom Jardim,96.62,95.7,96.52,96.3,3.9,84.4,75.09,82.85,0.43,9283.00,169.80,242.71,0.65,0.73,22651.00,11334.00,11317.00,2.64,3822.00,3869.00,1523.00,737.00,342782.00,164547.00
RJ,3300605,Bom Jesus do Itabapoana,96.99,96.34,98.29,98.1,88.4,92.59,88.66,89.19,0.44,13643.00,142.12,242.49,0.66,0.75,33655.00,6230.00,27425.00,2.19,8004.00,7471.00,3504.00,2058.00,938949.00,504158.00
RJ,3300704,Cabo Frio,79.74,96.55,99.39,98,65.7,84.44,72.56,97.98,0.46,48540.00,202.25,311.03,0.72,0.79,126828.00,20591.00,106237.00,2.20,32137.00,30880.00,9513.00,3604.00,5891271.00,2638073.00
RJ,3300803,Cachoeiras de Macacu,95.58,78.83,97.57,91.1,27.9,85.47,45.71,86.81,0.41,18909.00,136.93,219.20,0.66,0.75,48543.00,7426.00,41117.00,2.08,7418.00,6426.00,2800.00,902.00,1023132.00,386738.00
RJ,3300902,Cambuci,94.36,89.08,95.89,93.4,62.8,78.6,67.09,77.93,0.35,6000.00,139.08,199.09,0.65,0.73,14670.00,4724.00,9946.00,2.04,1907.00,1768.00,839.00,97.00,128773.00,29524.00
RJ,3300936,Carapebus,68.04,93.42,98.24,NA,NA,60.73,66.84,87.53,0.42,3411.00,125.93,203.22,0.65,0.74,8666.00,1791.00,6875.00,2.35,3148.00,2840.00,NA,NA,270362.00,152047.00
RJ,3300951,Comendador Levy Gasparian,96.75,91.57,99.17,NA,NA,91.79,73.31,96.65,0.42,2933.00,139.26,204.32,0.69,0.75,7924.00,614.00,7310.00,2.34,1234.00,1188.00,NA,NA,540530.00,85954.00
RJ,3301009,Campos dos Goytacazes,86.43,92.98,98.51,98.4,46.8,78.52,78.09,94.23,0.41,150472.00,190.56,247.20,0.68,0.75,406989.00,42812.00,364177.00,2.24,117466.00,113550.00,28024.00,10126.00,9204673.00,3645393.00
RJ,3301108,Cantagalo,96.39,94.23,95.93,97,8,87.04,80.15,86.83,0.41,8056.00,170.55,254.14,0.68,0.78,19835.00,6137.00,13698.00,2.24,3882.00,3725.00,1641.00,842.00,374411.00,176241.00
RJ,3301157,Cardoso Moreira,89.69,92.21,93.22,NA,NA,69.15,37.71,80.63,0.31,4511.00,81.86,166.05,0.58,0.71,12595.00,4554.00,8041.00,2.55,1276.00,1173.00,NA,NA,1278842.00,19800.00
RJ,3301207,Carmo,98.43,96.3,99.44,95.7,5.9,92.28,68.75,92.47,0.46,6296.00,153.24,270.97,0.67,0.76,15289.00,4233.00,11056.00,2.12,1767.00,1788.00,1010.00,508.00,222071.00,133022.00
RJ,3301306,Casimiro de Abreu,96.48,98.64,97.99,98.3,76.3,90.14,83.81,95.88,0.49,9507.00,174.14,286.86,0.69,0.78,22152.00,3815.00,18337.00,2.15,8680.00,7571.00,1468.00,475.00,954352.00,202944.00
RJ,3301405,Concei__o de Macabu,89.19,97.96,98.68,98.9,45.5,77.95,82.77,92.56,0.39,7069.00,143.74,213.91,0.67,0.74,18782.00,2240.00,16542.00,2.77,4562.00,4144.00,276.00,170.00,254523.00,100637.00
RJ,3301504,Cordeiro,98.68,97.65,98.39,96.7,1.8,97.08,84.98,97.41,0.45,7366.00,205.27,275.43,0.71,0.79,18601.00,845.00,17756.00,2.28,3979.00,3788.00,915.00,401.00,282545.00,166664.00
RJ,3301603,Duas Barras,97.66,99.1,97.09,93.4,6.4,85.35,82.1,85.87,0.39,4629.00,131.02,204.89,0.61,0.71,10334.00,4311.00,6023.00,2.64,1022.00,1027.00,359.00,158.00,168189.00,81355.00
RJ,3301702,Duque de Caxias,87.27,88.53,99.86,98.8,55.3,87.86,55.18,99.71,0.44,269437.00,175.73,226.14,0.70,0.75,775456.00,3129.00,772327.00,2.41,208895.00,195025.00,33623.00,15746.00,15769725.00,7899247.00
RJ,3301801,Engenheiro Paulo de Frontin,96.95,96.16,99.29,95.5,8,95.49,79.97,97.34,0.4,4644.00,145.91,243.17,0.69,0.75,12164.00,3398.00,8766.00,2.01,958.00,941.00,288.00,100.00,494139.00,202632.00
RJ,3301850,Guapimirim,90.67,92.55,99.83,NA,NA,78.61,31.97,94.94,0.43,13813.00,143.76,234.77,0.64,0.74,37952.00,12359.00,25593.00,2.63,6357.00,6324.00,2739.00,1206.00,897575.00,390968.00
RJ,3301876,Iguaba Grande,91.45,93.73,99.94,NA,NA,88.81,27.21,96.16,0.43,5673.00,167.15,332.75,0.71,0.80,15089.00,0.00,15089.00,2.20,3977.00,3742.00,NA,NA,977932.00,273465.00
RJ,3301900,Itabora_,81.54,62.41,99.33,99.2,59.4,69.37,32.3,98.2,0.44,68235.00,141.05,202.29,0.66,0.74,187479.00,10219.00,177260.00,2.39,45018.00,32458.00,6555.00,1371.00,2620811.00,1232488.00
RJ,3302007,Itagua_,92.31,91.56,99.65,97.2,65.1,87.98,26.61,98.58,0.4,28916.00,171.18,246.45,0.69,0.77,82003.00,3795.00,78208.00,2.58,35613.00,31361.00,2806.00,1236.00,2190728.00,1123802.00
RJ,3302056,Italva,88.43,91.96,94.35,92.1,65.7,75.1,81.66,80.27,0.34,4668.00,142.01,212.05,0.66,0.72,12621.00,3780.00,8841.00,2.52,1895.00,1863.00,NA,NA,338747.00,143101.00
RJ,3302106,Itaocara,95.18,93.34,97.92,94.1,56.7,81.18,73.15,84.61,0.42,10104.00,146.93,287.50,0.68,0.77,23003.00,7075.00,15928.00,2.10,4139.00,4091.00,1659.00,601.00,406621.00,56035.00
RJ,3302205,Itaperuna,95.93,95.63,98.89,97.7,81,85.51,68.91,91.03,0.43,35933.00,211.86,261.87,0.71,0.79,86720.00,9342.00,77378.00,2.19,17748.00,17292.00,10259.00,4620.00,1868701.00,947180.00
RJ,3302254,Itatiaia,98.28,99.67,98.65,95.8,94.4,92.55,98.99,96.73,0.49,10545.00,240.46,295.87,0.75,0.80,24739.00,13011.00,11728.00,2.08,9096.00,8773.00,661.00,225.00,423319.00,93862.00
RJ,3302270,Japeri,80.08,57.01,99.5,NA,NA,71.07,8.15,98.31,0.39,25949.00,125.15,156.45,0.64,0.72,83278.00,0.00,83278.00,2.57,9220.00,8987.00,NA,NA,1148333.00,572890.00
RJ,3302304,Laje do Muria_,89.52,92.63,94.07,92.9,28,63.65,60.66,69.52,0.39,3049.00,102.97,166.94,0.63,0.71,7909.00,2285.00,5624.00,2.52,612.00,594.00,100.00,19.00,92130.00,36663.00
RJ,3302403,Maca_,95.11,96.52,99.45,98,78.9,90.68,86.25,96.76,0.46,55412.00,295.34,392.94,0.73,0.79,132461.00,6454.00,126007.00,2.39,126393.00,109408.00,9405.00,4142.00,5009870.00,1787301.00
RJ,3302452,Macuco,97.29,96.69,97.19,NA,NA,88.95,87.8,90.58,0.4,1653.00,151.31,230.85,0.67,0.77,4886.00,961.00,3925.00,2.25,1750.00,1694.00,NA,NA,100147.00,32827.00
RJ,3302502,Mag_,86.79,86.37,99.79,97.2,41.7,78.27,34.07,97.28,0.42,69682.00,134.23,209.61,0.66,0.75,205830.00,11979.00,193851.00,2.42,32418.00,30836.00,4913.00,2189.00,4711516.00,2241944.00
RJ,3302601,Mangaratiba,94.45,95.22,93.6,90.2,76.7,85.83,73.55,83.39,0.42,9476.00,190.60,330.35,0.71,0.79,24901.00,5041.00,19860.00,2.58,8491.00,7858.00,1548.00,532.00,1793744.00,543225.00
RJ,3302700,Maric_,88.87,72.67,99.44,98.3,55.6,80.71,33.37,97.19,0.43,29675.00,208.18,321.41,0.72,0.79,76737.00,13338.00,63399.00,1.84,29603.00,29487.00,3144.00,1459.00,2300446.00,1035372.00
RJ,3302809,Mendes,96.15,90.87,99.53,93.1,42.6,91.45,51.48,98.37,0.41,6448.00,170.33,306.14,0.69,0.78,17289.00,166.00,17123.00,2.05,2235.00,2108.00,335.00,186.00,704606.00,394235.00
RJ,3302858,Mesquita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37555.00,36863.00,9414.00,4600.00,5707957.00,2161261.00
RJ,3302908,Miguel Pereira,95.52,97.14,99.83,98.4,86.3,94.9,75.36,97.73,0.46,9716.00,214.93,379.55,0.70,0.78,23902.00,3821.00,20081.00,2.06,4843.00,4774.00,3070.00,1501.00,259381.00,115913.00
RJ,3303005,Miracema,94.46,98.64,95.6,97.2,86.7,78.35,90.92,92.14,0.43,10498.00,151.34,236.98,0.67,0.73,27064.00,3020.00,24044.00,2.17,3218.00,3108.00,1896.00,594.00,488940.00,87732.00
RJ,3303104,Natividade,95.42,97.57,95.84,94.7,63.5,82.63,84.12,81.33,0.42,6322.00,148.35,242.38,0.66,0.74,15125.00,3384.00,11741.00,2.46,2030.00,2027.00,941.00,470.00,360147.00,106257.00
RJ,3303203,Nil_polis,96.27,98.72,99.96,99.6,41.9,96.95,93.5,99.77,0.46,57211.00,215.98,298.30,0.74,0.79,153712.00,0.00,153712.00,1.95,49136.00,47157.00,4169.00,2045.00,1755569.00,932046.00
RJ,3303302,Niter_i,91.56,96.92,99.96,98.3,83,88.05,84.11,99.88,0.49,195790.00,552.07,809.18,0.82,0.89,459451.00,0.00,459451.00,1.61,315581.00,303025.00,20717.00,8520.00,7077103.00,3325876.00
RJ,3303401,Nova Friburgo,98.95,98.44,99.18,98,6.1,95.86,92.17,95.74,0.5,78271.00,268.41,366.84,0.74,0.81,173418.00,21567.00,151851.00,1.86,52290.00,52484.00,8002.00,3647.00,2728346.00,1431628.00
RJ,3303500,Nova Igua_u,91.35,87.86,99.83,99.1,49.5,89.68,50.95,99.68,0.44,322304.00,170.39,237.50,0.71,0.76,920599.00,0.00,920599.00,2.17,194086.00,183370.00,19047.00,10760.00,19660456.00,9948038.00
RJ,3303609,Paracambi,96.68,93.72,99.84,96.4,82.7,90.89,83.8,97.17,0.42,13411.00,167.67,269.85,0.68,0.77,40475.00,3607.00,36868.00,2.01,6221.00,5536.00,2558.00,1305.00,1006018.00,511564.00
RJ,3303708,Para_ba do Sul,95.52,94.77,99.16,99.3,5.3,90.35,77.83,98.41,0.42,14276.00,163.38,264.55,0.72,0.77,37410.00,4722.00,32688.00,2.02,6810.00,6440.00,4680.00,2425.00,1290969.00,477863.00
RJ,3303807,Parati,91.23,99.26,87.97,84.4,69.3,82.51,92.01,75.3,0.44,12544.00,186.65,312.07,0.71,0.78,29544.00,15478.00,14066.00,2.66,4423.00,4114.00,1622.00,796.00,1105260.00,1769753.00
RJ,3303856,Paty do Alferes,95.07,93.11,97.73,90.8,49.6,86.7,60.59,92.17,0.39,9599.00,149.89,209.98,0.64,0.72,24931.00,8175.00,16756.00,2.20,1909.00,1810.00,NA,NA,646088.00,NA
RJ,3303906,Petr_polis,97.02,96.49,99.56,97.8,10.5,95.92,79.75,99.18,0.49,120811.00,285.42,399.93,0.75,0.80,286537.00,15866.00,270671.00,2.04,103386.00,92835.00,13849.00,5167.00,4113142.00,2417864.00
RJ,3303955,Pinheiral,91.54,97.59,99.36,NA,NA,87.48,74.95,94.78,0.43,6661.00,172.50,240.54,0.73,0.80,19481.00,1809.00,17672.00,2.08,5026.00,4538.00,408.00,185.00,742665.00,222295.00
RJ,3304003,Pira_,90.54,94.58,98.23,96.6,74.1,88.47,70.9,96.41,0.4,7822.00,191.50,265.41,0.71,0.78,22118.00,4048.00,18070.00,2.53,5405.00,5091.00,1894.00,946.00,837557.00,516440.00
RJ,3304102,Porci_ncula,93.7,95.94,95.74,92.8,77.3,73.15,79.21,80.41,0.45,6602.00,153.95,180.80,0.65,0.73,15952.00,3934.00,12018.00,2.46,2379.00,2358.00,686.00,NA,526014.00,261180.00
RJ,3304110,Porto Real,92.44,96.33,99.4,NA,NA,90.56,90.45,99.2,0.42,4474.00,137.38,212.55,0.68,0.74,12095.00,707.00,11388.00,2.45,9140.00,8841.00,1021.00,408.00,839038.00,340575.00
RJ,3304128,Quatis,90.85,97.93,99.05,NA,NA,84.93,78.88,96.48,0.42,4223.00,190.87,237.54,0.70,0.79,10730.00,1318.00,9412.00,2.45,2756.00,2883.00,993.00,388.00,320001.00,128810.00
RJ,3304144,Queimados,80.41,86.16,99.78,NA,NA,75.85,43.96,99.63,0.44,40039.00,130.00,183.00,0.66,0.73,121993.00,0.00,121993.00,2.51,26740.00,25334.00,3685.00,1579.00,3751652.00,1036837.00
RJ,3304151,Quissam_,85.01,93.71,98.75,99.1,6.3,66.57,73.77,91.95,0.37,4712.00,115.84,181.91,0.64,0.73,13674.00,5975.00,7699.00,2.58,2866.00,2446.00,1587.00,829.00,1692251.00,1355951.00
RJ,3304201,Resende,97.75,99.35,98.79,99.5,91,94.75,96.58,98.42,0.48,43870.00,247.74,365.45,0.75,0.81,104549.00,8586.00,95963.00,2.00,44737.00,42859.00,7476.00,3494.00,2315400.00,862224.00
RJ,3304300,Rio Bonito,86.43,94.65,96.95,97.1,72.5,76.45,74.32,87.11,0.43,19882.00,166.11,276.19,0.69,0.77,49691.00,17241.00,32450.00,2.08,11431.00,10352.00,4657.00,2534.00,2776128.00,993915.00
RJ,3304409,Rio Claro,95.62,94.6,97.76,91.4,50.6,89.54,78.66,87.51,0.36,6194.00,143.39,203.35,0.67,0.74,16228.00,4612.00,11616.00,2.45,5214.00,4399.00,482.00,165.00,398835.00,144507.00
RJ,3304508,Rio das Flores,98.5,94.66,99.18,95.8,89.3,91.8,71.63,91.75,0.44,2986.00,172.52,186.45,0.68,0.74,7625.00,2261.00,5364.00,2.06,1076.00,1051.00,387.00,214.00,181660.00,89222.00
RJ,3304524,Rio das Ostras,86.66,95.97,99.5,NA,NA,79.89,73.99,95.23,0.46,14463.00,171.25,331.43,0.68,0.78,36419.00,1867.00,34552.00,2.79,40401.00,37992.00,4067.00,1800.00,2765905.00,929472.00
RJ,3304557,Rio de Janeiro,97.8,98.74,99.96,98.9,87.7,96.65,95.01,99.88,0.47,2348173.00,454.92,596.65,0.80,0.84,5857904.00,0.00,5857904.00,1.87,3380027.00,3246749.00,287364.00,109680.00,127996337.00,60846089.00
RJ,3304607,Santa Maria Madalena,94.86,95.49,90.12,94.4,1,73.5,65.17,67.61,0.43,4554.00,111.12,203.24,0.66,0.73,10476.00,4946.00,5530.00,2.23,1504.00,1386.00,500.00,224.00,195178.00,77452.00
RJ,3304706,Santo Ant_nio de P_dua,94,92.02,97.78,96.2,62.6,79.92,77.19,88.24,0.43,16757.00,163.72,242.03,0.69,0.75,38692.00,9277.00,29415.00,2.10,6732.00,6503.00,2679.00,NA,580451.00,261052.00
RJ,3304755,S_o Francisco de Itabapoana,71.12,67.16,92.6,NA,NA,48.52,16.33,65.7,0.34,15171.00,76.60,156.00,0.58,0.69,41145.00,21917.00,19228.00,2.56,2744.00,2680.00,136.00,NA,804860.00,413584.00
RJ,3304805,S_o Fid_lis,94.74,94.71,95.66,93.8,82.1,80.29,85.5,83.92,0.35,13781.00,151.89,212.84,0.67,0.74,36789.00,10276.00,26513.00,2.04,5402.00,5166.00,2332.00,943.00,757056.00,364693.00
RJ,3304904,S_o Gon_alo,88.68,90.71,99.87,99.4,54.9,88.06,64.8,99.85,0.46,342131.00,198.68,268.79,0.73,0.78,891119.00,0.00,891119.00,1.90,280489.00,270901.00,30155.00,15773.00,9634856.00,4169377.00
RJ,3305000,S_o Jo_o da Barra,85.61,94.56,97.45,97.1,28.9,86.49,80.89,95.34,0.37,10206.00,140.93,177.33,0.68,0.72,27682.00,8051.00,19631.00,2.24,5015.00,4949.00,985.00,287.00,1667586.00,419939.00
RJ,3305109,S_o Jo_o de Meriti,94.41,97.36,99.91,99.5,63,93.71,64.77,99.89,0.45,163538.00,168.90,233.12,0.71,0.77,449476.00,0.00,449476.00,2.27,107031.00,100855.00,9933.00,3779.00,8828589.00,4665907.00
RJ,3305133,S_o Jos_ de Ub_,88.99,95.87,95.84,NA,NA,62.43,70.69,63.59,0.37,3093.00,148.40,199.51,0.64,0.72,6413.00,4087.00,2326.00,2.10,301.00,325.00,NA,NA,243195.00,94742.00
RJ,3305158,S_o Jos_ do Vale do Rio Preto,98.3,95.65,99.49,91.2,9.2,92.1,60.31,96.41,0.36,7746.00,134.96,215.83,0.65,0.72,19278.00,10271.00,9007.00,2.77,1983.00,1815.00,822.00,395.00,368709.00,193535.00
RJ,3305208,S_o Pedro da Aldeia,87.04,95.96,99.49,98.5,68.7,85.87,66.77,97.22,0.43,23738.00,154.51,259.39,0.70,0.78,63227.00,11086.00,52141.00,2.20,12714.00,12011.00,1471.00,724.00,1477103.00,496398.00
RJ,3305307,S_o Sebasti_o do Alto,89.26,90.42,91.02,83.1,2.6,65.81,63.97,81.13,0.4,3708.00,114.42,171.43,0.64,0.72,8402.00,4725.00,3677.00,2.23,524.00,501.00,877.00,423.00,396910.00,213836.00
RJ,3305406,Sapucaia,96.19,92.91,97.73,97.9,74.3,88.63,76.79,88.75,0.35,6286.00,154.81,249.97,0.67,0.74,17157.00,4996.00,12161.00,2.34,2655.00,2471.00,NA,NA,252628.00,97277.00
RJ,3305505,Saquarema,86.48,72.68,98.25,97.3,48.4,78.54,31.71,91.74,0.45,20206.00,162.95,266.64,0.68,0.76,52461.00,2039.00,50422.00,2.35,12941.00,15441.00,1960.00,1429.00,1283165.00,457908.00
RJ,3305554,Serop_dica,94.41,81.38,99.94,NA,NA,87.07,26.19,98.4,0.41,22995.00,151.42,234.75,0.69,0.76,65260.00,13363.00,51897.00,2.58,10750.00,10783.00,1232.00,641.00,905125.00,444155.00
RJ,3305604,Silva Jardim,81.89,90.7,92.97,91.4,67.8,66.25,51.94,72.67,0.39,7716.00,109.71,194.36,0.63,0.73,21265.00,7050.00,14215.00,2.79,1739.00,1673.00,474.00,249.00,461252.00,266133.00
RJ,3305703,Sumidouro,89.05,98.74,96.09,87.4,14,64.88,75.48,76.22,0.53,7535.00,150.73,218.62,0.62,0.71,14176.00,11842.00,2334.00,2.64,662.00,675.00,507.00,259.00,262788.00,134459.00
RJ,3305752,Tangu_,73.42,82.38,98.22,NA,NA,62.83,30.85,90.97,0.4,9127.00,110.68,180.78,0.63,0.72,26057.00,3609.00,22448.00,2.73,3483.00,2680.00,171.00,1.00,654818.00,317548.00
RJ,3305802,Teres_polis,97.69,96.24,99.7,97.5,73.2,93.57,81.4,97.68,0.5,60598.00,233.98,366.61,0.70,0.79,138081.00,22883.00,115198.00,2.04,44286.00,39380.00,8646.00,3886.00,2701005.00,1184758.00
RJ,3305901,Trajano de Morais,91.12,84.46,89.39,77.4,1.2,71.44,37.75,73.51,0.44,4627.00,104.17,209.26,0.65,0.72,10038.00,6354.00,3684.00,2.12,709.00,651.00,423.00,200.00,162171.00,64211.00
RJ,3306008,Tr_s Rios,97.68,91.34,99.76,99.4,6.7,95.03,75.93,98.94,0.44,26941.00,168.20,262.51,0.73,0.78,71976.00,4629.00,67347.00,2.02,17438.00,16761.00,4915.00,2458.00,3416630.00,1223136.00
RJ,3306107,Valen_a,96.76,95.08,99.05,96.6,79.1,92.94,81.43,93.35,0.44,25031.00,202.36,267.72,0.72,0.78,66308.00,8985.00,57323.00,2.06,10411.00,10273.00,6555.00,2576.00,1370412.00,794436.00
RJ,3306156,VarreNASai,96.16,97.73,94.78,NA,NA,79.49,89.82,69.36,0.46,3725.00,115.04,176.02,0.60,0.68,7854.00,3722.00,4132.00,2.73,510.00,495.00,182.00,114.00,645249.00,73923.00
RJ,3306206,Vassouras,93.91,93.13,98.75,95,76.5,90.66,72.07,95,0.44,12217.00,199.60,285.55,0.68,0.78,31451.00,11565.00,19886.00,2.51,5127.00,4940.00,5018.00,2289.00,974963.00,583983.00
RJ,3306305,Volta Redonda,98.71,99.09,99.7,98.9,88.4,95.26,89.19,99.27,0.44,89281.00,244.50,348.17,0.77,0.82,242063.00,67.00,241996.00,2.00,122752.00,113914.00,15091.00,7486.00,7250585.00,2452838.00
RJ,3399919,S_o Jo_o Marcos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,NA,NA,NA,NA
RJ,3399929,S_o Sebasti_o do Parahyba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,NA,NA,NA,NA
SP,3500105,Adamantina,98,99.41,99.38,99.7,76.4,92.94,95.38,98.85,0.47,14356.00,274.46,354.98,0.75,0.81,33497.00,3129.00,30368.00,1.98,6708.00,6877.00,4007.00,1975.00,900909.00,373535.00
SP,3500204,Adolfo,99.63,99.75,99.92,99.9,87.2,90.65,98.38,99.17,0.47,1652.00,188.47,238.02,0.72,0.80,3684.00,613.00,3071.00,2.02,512.00,516.00,NA,NA,95229.00,51918.00
SP,3500303,Agua_,99.11,98.5,99.77,99.8,92.7,97.82,96.42,100,0.4,11463.00,207.71,308.12,0.73,0.79,28195.00,3487.00,24708.00,2.59,7106.00,6934.00,NA,NA,545810.00,196497.00
SP,3500402,guas da Prata,99.18,97.63,99.95,99.8,88,96.89,94.73,98.69,0.41,2907.00,264.16,337.64,0.76,0.81,7131.00,1056.00,6075.00,2.11,1751.00,1722.00,NA,NA,296769.00,82169.00
SP,3500501,guas de Lind_ia,99.37,94.83,99.58,99.7,89.7,99.09,89.89,98.74,0.53,7862.00,246.35,402.52,0.75,0.81,16190.00,727.00,15463.00,1.97,2519.00,2505.00,1632.00,648.00,212269.00,100989.00
SP,3500550,guas de Santa B_rbara,97.04,98.75,98.9,96.3,63.1,93.93,96.13,95.21,0.49,2335.00,235.20,301.92,0.73,0.82,5224.00,1346.00,3878.00,2.31,1114.00,1093.00,NA,NA,77910.00,36046.00
SP,3500600,guas de S_o Pedro,100,99.7,99.94,100,97,99.38,96.26,99.83,0.59,920.00,578.26,954.65,0.85,0.91,1883.00,0.00,1883.00,1.91,1502.00,1550.00,NA,NA,71236.00,38713.00
SP,3500709,Agudos,96.35,97.22,99.62,99.6,84.1,88.91,78.5,96.32,0.47,12410.00,209.13,266.32,0.72,0.79,32484.00,1792.00,30692.00,2.23,8715.00,8748.00,2103.00,845.00,414450.00,224446.00
SP,3500758,Alambari,95.58,98.21,98.64,NA,NA,74.56,90.37,86.77,0.37,1399.00,173.71,210.69,0.69,0.75,3650.00,1206.00,2444.00,3.05,1004.00,940.00,NA,NA,130069.00,57698.00
SP,3500808,Alfredo Marcondes,96.67,99.04,98.64,100,93.5,91.96,95.67,96.31,0.36,1316.00,205.57,237.32,0.74,0.80,3697.00,1025.00,2672.00,1.87,987.00,998.00,NA,NA,184016.00,51222.00
SP,3500907,Altair,98.05,99.54,99.68,95.6,70.2,85.55,97.82,98.73,0.4,1436.00,191.44,225.66,0.72,0.77,3530.00,980.00,2550.00,2.64,680.00,749.00,NA,NA,103707.00,54190.00
SP,3501004,Altin_polis,99.7,99.86,99.83,99.8,98.4,98.61,98.45,98.67,0.44,7054.00,265.37,385.17,0.76,0.82,15481.00,2934.00,12547.00,2.39,2318.00,2566.00,1279.00,540.00,344866.00,174230.00
SP,3501103,Alto Alegre,98.25,98.84,99.91,100,79.8,84.56,88.54,94.98,0.39,1821.00,140.10,219.66,0.70,0.77,4261.00,1244.00,3017.00,2.65,515.00,423.00,165.00,75.00,146541.00,69481.00
SP,3501152,Alum_nio,93.89,98.62,99.43,NA,NA,94.36,96.86,98.23,0.4,5040.00,244.83,298.52,0.72,0.79,15252.00,1525.00,13727.00,2.17,8830.00,8419.00,NA,NA,231034.00,123224.00
SP,3501202,lvares Florence,97.98,97.79,99.7,100,81.8,82.11,90.49,99.6,0.38,1938.00,134.52,250.62,0.70,0.77,4316.00,1662.00,2654.00,1.94,514.00,441.00,NA,NA,101753.00,66852.00
SP,3501301,lvares Machado,96.88,96.07,99.36,99.7,48.2,79.83,65.45,94.37,0.42,9108.00,184.53,257.51,0.73,0.77,22661.00,2565.00,20096.00,2.21,5106.00,5254.00,361.00,152.00,473813.00,213692.00
SP,3501400,lvaro de Carvalho,92.69,99.75,98.69,99.3,NA,68.07,95.85,98.34,0.43,1865.00,109.86,176.87,0.65,0.73,4109.00,1672.00,2437.00,2.74,182.00,154.00,NA,NA,83471.00,31618.00
